URL,Description,character_count,Monthly Rent,Beds,Baths,Sqft
https://www.hotpads.com/29-putnam-ave-cambridge-ma-02139-skqtkm/4/pad,"Amazing 9/1 3 bed-one small Room- Redline, laundry/ Spacious apartment in multi family with wood floor,large kitchen with laundry minutes to Harvard and HBS, redline. Cambridge Price $3,700 Beds: 3 beds Dog: no Cat: ok Fee: fee",,"$3,700 ",3,1,1100
https://www.hotpads.com/boston-ma-02135-1va8v29/20/pad,"Dont miss this beautiful 3 Bedroom, 2 Bathroom apartment, conveniently located next to Boston Landing, Boston University, and Harvard Business School. Features include condo quality finishes in the kitchen and bathrooms, in unit laundry, private balcony, common roof deck, and central A/C. Pets negotiable for an additional $50/mo and garage parking available for $200/mo. Virtual tour available. Photos are of another unit with the same finishes.",,"$5,300 ",2,2,1185
https://www.hotpads.com/dorchester-ma-02125-wdf9f7/pad,"Live the life - With Heat, Hot Water, A/C (in most units) and More Included! Take advantage of amazing amenities, like free gated parking, a top-notch fitness center, two swimming pools, tennis & volleyball courts, and an open grilling area. Convenient access to public transportation (Redline JFK/UMASS, #8, #16 buses) Free Outdoor parking, with garage parking available Newly renovated fitness facility with the latest Nautilus and Precor equipment and Cardio-Theatre HarborWalk, a 38-mile landscaped bike, jog and walking path extending from Boston's South Shore, through Harbor Point, to downtown Boston and onto the North Shore Clubhouse Room, overlooking the bay, with full kitchen and available for gatherings and private functions Easy highway access to I-90 and I-93 Two outdoor swimming pools Two tennis courts Apartment Home Features High speed internet available in every apartment home Energy efficient appliances; including frost-free refrigerator, range, self-cleaning oven, dishwasher and garbage disposal Ample closet space, including hall linen closet Washer/dryer connections (in select apt homes) Balconies/patios(in select apt homes) Controlled access intercoms with closed circuit television Individually controlled heating and air conditioning Cable-ready TV in living rooms Wall to wall carpeting Ceramic tile bathrooms Electronic smoke, heat and carbon monoxide detectors Additional Features Laundry care center in every building Beautifully landscaped surroundings Optional garage parking On-site Convenience store Controlled access buildings Professional on-site management 24-hour emergency maintenance service 24-hour courtesy patrol officers One Bedroom Units start at $2450 Two Bedroom Units start at $3200 Three Bedroom Townhomes start at $4400 (+utilities) Text Lance @ BostonRealty.com to book a showing!",,"$2,600 ",1,1,
https://www.hotpads.com/665-e-5th-st-boston-ma-02127-skem1s/1/pad,"Fantastic 2 bed / 2 full bath in prime East Side South Boston location! This 1st floor duplex features a great layout with sprawling living room / dining room / kitchen open concept with a beautiful exposed brick accent wall. Newly refinished hardwood upstairs looks beautiful along with gas fire place, large kitchen with gas cooking, stainless appliances and granite countertops. Spacious private back yard area make this unit perfect for entertaining. Central AC, washer dryer in unit, and Jack & Jill primary bath sits between the 2 large bedrooms. Just a short walk to some Southies best restaurants, shops and M Street beach!",,"$3,500 ",2,2,1036
https://www.hotpads.com/956-saratoga-st-east-boston-ma-02128-1j4rjfa/2/pad,"This is flex retail space. Open floorpan for you to take advantage of for your business needs. First, security and full brokers fee. Please email me for more info.",,"$3,200 ",Studio,2,1000
https://www.hotpads.com/22-ashford-st-allston-ma-02134-1j4t0vk/22/pad,"BAY WINDOWS, HARDWOOD FLOORS, HIGH CEILINGS, UPDATED HEATING, HOT WATER, AND ELECTRICITY; EACH SIDE HAS A LEASED COIN-OP WASHER AND DRYER IN THE BASEMENT FROM MACGRAY. EACH UNIT HAS A REAR DECK AND SHARES A FENCED-IN COMMON YARD. 5 MINUTE WALK TO THE COMMONWEALTH AVE GREEN LINE INTO BOSTON, BU, AND ALL THE BARS AND RESTAURANTS IN ALLSTON.",,"$7,500 ",7,3,2200
https://www.hotpads.com/9-boston-st-boston-ma-02127-1n9u9tf/1/pad,,,"$3,250 ",2,2,1000
https://www.hotpads.com/348-franklin-st-cambridge-ma-02139-skfhae/405/pad,"Available Sept 1. Also have vacant 2 bed at property for $3900. No Broker fee! Huge 2 bed, 2 bath, (1000 s.f.), with W/D in unit, one block to Central Square, with balcony, fireplace, newly renovated granite and stainless kitchen, with kitchen bar, central A/C, gas heat. Underground garage parking available for $200 per month. Indoor and outdoor bike storage. Only first and last month rent to move in. Grad. students require additional security deposit but a co-signer is not needed. No broker fee and no application fee. Dogs OK with a $75 per month fee and security deposit. Please mail Mark if you have any questions, would like to set up a showing, or see a video.",,"$3,800 ",2,2,1000
https://www.hotpads.com/38-mystic-st-charlestown-ma-02129-1j4rpuq/2/pad,"CONDO QUALITY! Stunning 3 bedroom, 2 bath with more than 1,500 sq/ft of living space and 1 GARAGE PARKING SPACE ($200 ADDITIONAL)! Central air! Laundry in-unit! Private Deck! Massive open concept living room! Renovated kitchen complete with SS Appliances, maple cabinetry & granite counters. Three generous size bedrooms all with excellent closet space! 2 Full bathrooms (one on each level) including a primary bath with double vanity and tiled shower! Great natural sunlight, gas fireplace, hardwood floors & high ceilings throughout! A Superior rental opportunity near all that Charlestown has to offer! Available 9/1/2023.",,"$4,700 ",3,2,1510
https://www.hotpads.com/3238a-washington-st-boston-ma-02130-239ge5g/3a/pad,"Located on Washington Street in Jamaica Plain Available NOW or as late as September 1st 2023 $3800/month for Rent 3 Bed 1 Bath with Living Room On Site Laundry In Wall Air Conditioning Separate Bills for Gas and Electricity Hardwood Floors throughout Average Size Closets Street Parking One Parking Space for Extra Close to Orange Line T Stop Boston Pads is not responsible for any errors, omissions and change in price, prior sale, rent and withdrawal without notice. All information from sources reliable but not guaranteed. Photographs, videos, descriptions, and information about the properties reflect conditions at the time the information was obtained. We are pledged to the letter and spirit of the Fair Housing Act and U.S. policy for the achievement of equal housing opportunity throughout the Nation. We encourage and support an affirmative advertising and marketing program in which there are no barriers to obtaining housing because of race, color, religion, sex, handicap, familial status, or national origin.",,"$3,800 ",3,1,9999
https://www.hotpads.com/11-chester-st-cambridge-ma-02140-w2f5ek/22/pad,,,"$2,000 ",Studio,1,450
https://www.hotpads.com/25-bowen-ave-medford-ma-02155-239hgnz/1/pad,"3 Bedroom 1 Bathroom Level: 2nd Floor Utilities: Tenant Pays Pets: Cats and Small Dogs Friendly Parking: Street Parking Laundry: Free Laundry In Basement, Exclusive Use Broker Fee: Applicant Pays Full Broker Fee Available: September Gorgeous recently renovated second-floor apartment! Sundrenched apartments with 360-degree windows! The apartment is a short walk to Green Line T Station. Quick drive to I93! Apartment features: hardwood floors throughout, large living room, three equal sized bedrooms with a smaller fourth room, tiled bathroom, completely renovated eat-in kitchen with stainless steel appliances/tile floors/granite countertops and custom cabinets, enclosed back porch, yard, exclusive laundry.",,"$3,300 ",3,1,1500
https://www.hotpads.com/43-winslow-rd-belmont-ma-02478-skwey8/1/pad,"First floor of an owner occupied 2 family apartment. Situated near Cushing square and the 73 bus line to Harvard Square. Two full bedrooms plus an office with updated tiled full bath, spacious kitchen with walk in pantry, hardwood floors throughout, updated windows. Laundry hookups in the basement along with storage space and gas heating. Side by side 2 car off street exclusive use driveway for convenience. Available 9/1",,"$2,900 ",2,1,1240
https://www.hotpads.com/17-eastburn-st-boston-ma-02135-1j4tjjw/side/pad,"Modest updated micro-studio for rent in the heart of Brighton Center. All utilities and wifi included. Microwave and mini fridge only . May come furnished or unfurnished. Laundromat around the corner- none in building. First, last, security and broker fee due before move in.",,"$1,100 ",1,1,150
https://www.hotpads.com/3a-crescent-st-auburndale-ma-02466-20d01bx/pad,"Come see this charming, newly constructed cottage in trendy West Newton! This 2 bed/1 bath would be perfect as a bedroom + office. Bright, with lots of windows/natural light & lovely high ceilings, this little home is a fabulous alternative to condo living and feels much larger than the square footage. Electricity, heat, hot water, water & parking are all included in rent. Landlord prefers someone with a dog (as lovely backyard is shared & she has dogs). 2023-08-04",,"$3,000 ",2,1,550
https://www.hotpads.com/5-allston-st-charlestown-ma-02129-utx873/1/pad,"Available October 1st, Step into the tranquility of this exquisite Charlestown haven! This newly renovated 1,100 sq. ft. apartment spans two floors of a captivating brownstone, offering an expansive living space that seamlessly combines contemporary luxury with the neighborhood's charm. The heart of this residence is the inviting eat-in kitchen, adorned with gleaming stainless steel appliances, including a dishwasher. Abundant storage and countertop space provide both practicality and aesthetics. With 2 bedrooms boasting custom-installed closets and an additional storage closet on the ground level, space is never an issue. The brand-new full bathroom features a standing glass shower and a personal niche for your essentials, while the half bath conveniently houses a full-sized washer and dryer. Its features include all-new modern black windows and a high-efficiency dual-zone gas furnace, ensuring comfort and cost savings during colder months. The newly refinished and replaced floors and fresh paint complement the stylish lighting and abundant natural light gracing every corner. This residence is situated in a prime location and offers walkability to the Navy Yard, Shraffts Center, North End, and the Garden. Enjoy easy access to transportation, with the 93 bus route and the Orange line just moments away, connecting you swiftly to downtown Boston. The proximity of this home to Whole Foods, Monument Square, and the bustling amenities of Main Street add to the allure. Elevate your lifestyle with this Charlestown gem that encapsulates comfort, convenience, and sophistication. Schedule your viewing now to experience the epitome of urban living!",,"$3,500 ",2,1.5,1100
https://www.hotpads.com/cambridge-ma-02138-us9ur6/1/pad,"FLEXIBLE MOVE IN DATE CATS OK Available for an August or September move in -- this is a great deal on a large 2 bedroom apartment in West Cambridge in Holworthy Place, with great access to Harvard and downtown Boston. This apartment features a large eat-in kitchen, 2 spacious bedrooms, a large living room, a dishwasher, brand new gorgeous bathroom, laundry on site, gas stove and hardwood floors. There's also an off - street parking spot available for rent along with easy on street parking. Cats negotiable, gas heat. Tenants pay for gas and electric bills.",,"$2,600 ",2,1,880
